ResponseId,Y_vaccgot2,X_condR,M1_valancR1,M2_motYOU1R,W_pol_ideo,RP_sevR1,RP_likR1,hadcovi1,flushot1,race1R,genderR1,age,educ,income,kidsR,RP_sev1,RP_lik1,gender,kids,covrisk_get_wv1,covrisk_ill_wv1,covrisk_die_wv1,covid_worry_1_wv1,covid_worry_2_wv1,covid_worry_3_wv1,covid_worry_4_wv1
R_1rqTQtVnPfL9zl5,0,2,7,7,2,12,8,0,3,0,1,54,4,2,0,15,10,2,0,2,6,2,2,5,4,4
R_1rrcRUTdZ6qlshR,Null,2,5,Null,4,11,10,0,2,0,1,61,3,7,0,14,12,2,0,7,3,2,4,4,2,4
R_1rrj0CS5cJOxpzQ,Null,3,5,4,4,12,14,Null,0,1,0,36,2,8,0,15,16,1,0,7,5,4,5,3,4,3
R_1rrKRvctGcDY1pG,0,4,6,2,6,13,8,1,0,0,1,31,5,9,0,16,10,2,0,3,4,3,4,5,4,3
R_1rvpbL1x3TZU4gO,Null,4,7,Null,6,11,7,0,3,1,1,72,5,7,0,14,9,2,0,2,4,3,4,5,4,1
R_1rwCxLYZJcGQsCW,Null,1,5,Null,4,11,6,0,3,0,1,57,5,9,0,14,8,2,0,3,3,2,4,4,3,3
R_1rxzPVO98VqzFe1,0,2,6,4,3,10,4,0,1,0,1,34,4,3,1,13,6,2,1,3,2,1,5,5,1,2
R_1SsGwtMvs9lPUTD,Null,1,6,6,2,16,12,0,1,0,0,28,6,1,0,19,14,1,0,4,5,5,5,4,5,5
R_1TibzLxFbZu4I9P,0,1,6,5,3,13,3,0,3,0,0,39,6,7,1,16,5,1,1,2,2,1,4,4,4,4
R_1TvrzLEjYhIkaQN,0,3,6,7,6,13,11,0,2,0,1,21,3,3,1,16,13,2,1,3,5,5,4,5,3,4
R_1U35WqHJx8fHRKx,Null,3,4,Null,6,7,6,0,3,1,0,72,5,10,0,10,8,1,0,2,3,3,4,4,1,1
R_1UlKjwIipbGLODL,0,1,7,2,1,5,3,0,1,0,1,45,6,10,0,8,5,2,0,2,2,1,2,4,1,1
R_1WVcKPCvCaRWZ9f,0,3,3,4,6,9,1,0,0,0,1,31,3,1,0,12,3,2,0,1,1,1,3,3,3,3
R_1XiZ6tXHGihoxIR,0,3,6,4,7,5,4,1,0,0,1,37,2,3,2,8,6,2,2,2,2,2,1,5,1,1
R_1Y2i6RrsCb9sZvH,1,4,5,6,6,10,10,1,2,1,0,35,6,9,2,13,12,1,2,4,3,5,4,3,2,4
R_1Ye1hQXBgzQcp4l,0,2,1,1,4,10,1,0,0,0,0,43,6,5,0,13,3,1,0,1,1,1,3,3,3,4
R_1yUXHdxEQwBlcHL,Null,4,7,Null,1,15,18,1,1,1,0,41,6,10,2,18,20,1,2,7,6,7,4,5,4,5
R_1YzXDNTTDnGSaRz,0,1,1,1,6,7,3,0,3,0,1,60,4,3,0,10,5,2,0,2,2,1,3,3,3,1
R_1zB4XtDXQHZc4QV,Null,4,7,2,3,7,3,0,1,1,Null,19,2,3,0,10,5,4,0,2,1,2,3,5,1,1
R_1zfAspMYXaByhe9,Null,4,7,Null,2,8,4,1,2,0,0,41,3,7,0,11,6,1,0,1,4,1,1,1,4,5
R_20NZpl4oBVmzNmi,Null,3,4,4,5,17,11,0,3,1,1,68,5,2,0,20,13,2,0,4,5,4,5,5,5,5
R_20O4GzLonFS0P3N,Null,4,4,1,5,3,4,0,0,0,0,27,5,4,0,6,6,1,0,2,2,2,1,3,1,1
R_20OiueTFb79bEMl,1,3,5,5,4,15,10,0,1,1,0,62,4,7,0,18,12,1,0,4,4,4,5,5,4,4
R_20Or69BiPno33ov,Null,3,5,1,4,15,10,1,2,0,1,29,3,7,1,18,12,2,1,7,3,2,4,5,4,5
R_20OSURAyr0NBEH5,0,4,5,4,4,11,6,1,1,0,1,29,3,7,0,14,8,2,0,4,2,2,5,5,2,2
R_20PbMSM2ZDpSMHA,0,1,3,3,4,17,11,1,3,0,1,31,2,2,2,20,13,2,2,3,5,5,5,5,5,5
R_20SV6xjfRhUA2Ac,Null,2,6,4,6,4,8,0,3,1,0,60,6,9,0,7,10,1,0,3,4,3,2,3,1,1
R_20ToM2xTT7Ejv8M,Null,2,1,1,4,1,2,1,1,0,0,34,5,9,0,4,4,1,0,1,2,1,1,1,1,1
R_20ZK29rN6g4omyr,0,4,4,2,4,14,8,Null,2,0,0,39,5,7,2,17,10,1,2,3,4,3,4,5,4,4
R_20ZmIaw0RA3Xyu5,0,1,4,5,4,17,13,Null,1,0,1,42,3,2,2,20,15,2,2,6,5,4,5,5,5,5
R_214G4SIAtIEF72Y,Null,2,7,7,5,17,18,0,0,0,0,44,5,7,1,20,20,1,1,7,7,6,5,5,5,5
R_214IIejPygKdK0I,1,4,5,5,5,9,12,0,1,0,0,60,5,2,0,12,14,1,0,5,5,4,3,3,3,3
R_214UqjhLZaOVHUi,Null,4,5,4,4,12,4,0,3,0,0,19,3,1,0,15,6,1,0,2,2,2,4,4,3,4
R_2156N9hjj1McSDV,Null,3,4,2,5,3,7,Null,2,0,0,23,5,7,2,6,9,1,2,3,3,3,1,1,2,2
R_215pei7d4YmwqJK,Null,2,4,4,4,10,11,Null,1,0,1,34,3,3,0,13,13,2,0,4,4,5,3,3,3,4
R_217BQ3Lu9230HlA,Null,1,6,4,4,7,1,0,3,0,0,26,2,2,0,10,3,1,0,1,1,1,1,4,1,4
R_217IwZs1LsMWUI9,0,3,4,1,1,1,6,0,2,1,0,37,6,9,2,4,8,1,2,2,4,2,1,1,1,1
R_217mEKOlVXmE9Ik,1,2,7,7,6,17,14,0,3,0,0,73,4,9,0,20,16,1,0,5,6,5,5,5,5,5
R_21A0deMuXYgaIBF,Null,4,7,5,4,4,5,0,1,0,0,18,3,1,2,7,7,1,2,2,3,2,4,1,1,1
R_21ENZNAsuxH6dIJ,Null,2,6,5,5,3,7,1,3,0,0,28,2,7,2,6,9,1,2,4,3,2,1,1,2,2
R_21Eq9b2A4sD9egk,Null,4,6,Null,1,10,13,1,2,0,1,32,4,6,1,13,15,2,1,5,5,5,4,3,3,3
R_21G1Qd1qnlRF6cb,Null,1,3,2,4,13,7,0,3,1,1,34,6,10,1,16,9,2,1,3,4,2,4,4,4,4
R_21GHVsZ0bqX9nq2,0,2,7,7,2,13,1,0,2,0,1,44,3,1,1,16,3,2,1,1,1,1,4,4,4,4
R_21GJWkYlFaJz5TK,Null,3,5,5,4,13,10,0,2,1,0,39,6,9,1,16,12,1,1,4,4,4,4,4,4,4
R_21gqBrTAsQpy3FI,Null,4,3,2,2,12,10,0,0,0,0,23,2,4,1,15,12,1,1,3,5,4,3,4,4,4
R_21GQKaiA7ewk2wI,Null,4,4,5,2,9,9,0,2,0,1,28,3,4,0,12,11,2,0,3,4,4,4,4,3,1
R_21GtGs2PUxpnctE,1,1,4,3,3,9,5,0,1,0,1,66,2,2,0,12,7,2,0,3,3,1,3,3,3,3
R_21HhbjQBBOIOsvC,Null,1,7,6,2,12,6,0,3,1,0,73,6,7,0,15,8,1,0,3,3,2,4,4,3,4
R_21hXSdUx1D3Acyx,1,3,7,7,2,17,10,0,1,0,0,55,2,2,0,20,12,1,0,5,4,3,5,5,5,5
R_21ib9uEEsHa9LRJ,Null,3,4,4,4,7,10,0,2,0,1,27,3,5,0,10,12,2,0,4,4,4,3,3,2,2
R_21jHrwPihoHn2gY,Null,3,7,6,1,9,18,0,3,0,1,40,5,9,2,12,20,2,2,7,6,7,1,1,5,5
R_21n9RMqE2fdnZyC,1,3,7,7,3,5,1,0,3,0,1,35,5,9,0,8,3,2,0,1,1,1,1,1,3,3
R_21nZmECSRmqENut,Null,4,4,1,1,8,8,0,2,0,0,18,2,1,1,11,10,1,1,3,4,3,2,2,3,4
R_21oi1vNo7w4ZMbF,0,4,6,5,2,13,13,0,0,0,1,59,4,8,0,16,15,2,0,4,6,5,4,4,4,4
R_21pj5QqEhw3WkO6,1,1,3,2,3,11,9,Null,2,0,0,33,5,10,0,14,11,1,0,3,5,3,5,5,2,2
R_21ufynGpUByPBrs,Null,4,7,6,4,7,5,0,3,0,1,78,4,3,0,10,7,2,0,2,2,3,3,3,2,2
R_21ui1BCCl7PapPJ,1,4,5,3,2,14,9,0,3,1,1,62,6,10,0,17,11,2,0,5,4,2,5,5,4,3
R_21vbs9L9mSfwQtN,Null,4,5,Null,1,16,17,1,1,0,0,40,6,10,2,19,19,1,2,6,7,6,5,5,4,5
R_21vcamwcFPoYPXS,Null,4,5,4,4,1,4,1,3,1,0,56,5,7,0,4,6,1,0,2,2,2,1,1,1,1
R_21vR5ZNKvCtBsI8,Null,3,5,4,6,11,10,0,1,0,1,75,6,3,0,14,12,2,0,4,4,4,3,4,3,4
R_21vShIlU1mrMAgn,0,1,6,5,5,10,6,1,1,0,0,19,3,3,1,13,8,1,1,3,3,2,4,5,2,2
R_22CX7xU2cPtk1gV,Null,2,5,4,6,7,9,Null,3,0,1,89,2,2,0,10,11,2,0,4,4,3,2,3,2,3
R_22EV4eWzC32Fs7c,Null,2,6,6,6,14,9,0,1,0,1,42,5,9,1,17,11,2,1,4,4,3,5,5,3,4
R_22FXjChjkGzuIQR,0,3,4,4,4,14,6,0,3,0,1,23,5,6,0,17,8,2,0,3,3,2,4,5,4,4
R_22J2BXRZby9vmoo,Null,1,6,Null,4,16,9,Null,3,0,1,38,2,4,1,19,11,2,1,5,4,2,4,5,5,5
R_22KN6URoDbDfYUW,0,1,4,1,4,13,4,1,0,0,1,47,6,5,0,16,6,2,0,2,2,2,3,5,4,4
R_22LKKYH7AD8IhzR,0,3,1,1,2,15,3,0,3,0,1,33,2,1,1,18,5,2,1,2,2,1,5,5,4,4
R_22M32XLRsqHqg1l,Null,3,7,1,7,17,1,0,0,0,0,67,5,10,1,20,3,1,1,1,1,1,5,5,5,5
R_22MjQ9PhIAHIk3a,0,2,4,5,2,8,4,0,0,0,Null,25,1,1,1,11,6,4,1,1,1,4,1,4,3,3
R_22nvyF3XXBsQtyS,0,2,4,4,6,14,10,0,3,0,1,35,3,4,3,17,12,2,3,4,4,4,5,4,4,4
R_22P45ewWwOrLQsU,0,1,3,1,4,11,8,Null,1,0,1,31,6,9,0,14,10,2,0,3,3,4,3,3,4,4
R_22Pqsu88AvrSIIX,Null,4,7,Null,7,15,15,0,3,1,0,42,6,10,2,18,17,1,2,6,5,6,5,4,5,4
R_22PxdPBBjG9RUaM,0,1,4,4,6,11,6,0,0,0,1,42,5,8,0,14,8,2,0,3,3,2,3,5,3,3
R_22RJAdP8igxw8m6,Null,1,6,5,6,14,10,0,1,0,1,47,2,3,0,17,12,2,0,2,6,4,5,5,3,4
R_22rU7714tZ3lA4j,0,3,6,4,4,1,4,Null,0,0,0,50,5,6,0,4,6,1,0,2,2,2,1,1,1,1
R_22SmyKHACl2PbwF,0,1,3,3,5,7,9,0,0,0,1,70,4,3,2,10,11,2,2,3,4,4,2,3,2,3
R_22tCMQkmsBBxwLg,1,3,6,Null,1,14,16,1,1,1,0,25,2,5,2,17,18,1,2,6,6,6,4,4,4,5
R_22tsOG8IByJQLcN,0,2,5,4,4,11,8,0,1,1,0,47,5,10,1,14,10,1,1,4,3,3,3,4,3,4
R_22tT2nkXmQQZaWP,1,1,3,2,6,15,11,Null,3,0,1,22,5,3,0,18,13,2,0,5,4,4,5,5,4,4
R_22tTqbFWyq4HGgo,0,1,6,4,4,12,9,0,1,0,1,31,3,8,3,15,11,2,3,4,4,3,4,5,3,3
R_22VczDvDlK2Nxyp,0,4,7,7,6,15,10,1,0,0,0,25,2,3,0,18,12,1,0,4,4,4,3,5,5,5
R_22VsNHCjZWDvDUY,1,2,5,4,6,11,7,1,3,1,0,67,5,9,0,14,9,1,0,2,4,3,5,5,2,2
R_22WCuCc2tJ3EcSN,Null,4,2,4,3,7,9,0,2,0,0,23,2,3,0,10,11,1,0,3,5,3,2,4,1,3
R_22X5iY0dOslBm9u,Null,3,4,1,5,17,7,1,1,0,0,35,5,7,2,20,9,1,2,3,3,3,5,5,5,5
R_22xAR2pSOeE3eWl,Null,1,1,1,7,17,10,1,0,0,0,34,3,1,1,20,12,1,1,2,5,5,5,5,5,5
R_22xGslUf1MP7b9c,Null,2,5,Null,1,10,9,0,1,0,0,26,5,5,1,13,11,1,1,5,4,2,3,4,2,4
R_22xMbxoo8355bRX,1,1,1,7,4,11,11,0,3,1,0,64,5,10,0,14,13,1,0,4,4,5,4,4,3,3
R_22Y9iW9brc4SXka,1,2,5,3,6,15,11,Null,3,0,1,71,6,8,0,18,13,2,0,5,4,4,5,5,4,4
R_22ymP7SxQjLDdm4,0,2,4,4,2,9,5,0,0,0,1,57,6,10,0,12,7,2,0,3,2,2,3,3,3,3
R_22zgRkjBsfSNa8v,1,1,2,1,4,11,5,0,3,0,0,45,2,1,1,14,7,1,1,4,2,1,3,4,3,4
R_22zi3iTMVHIN3Nw,Null,1,5,5,4,9,10,1,2,0,1,26,2,3,0,12,12,2,0,4,5,3,3,4,3,2
R_231r4MAR6DYPuRJ,Null,4,2,1,5,14,5,0,2,0,1,47,3,7,1,17,7,2,1,1,4,2,4,5,4,4
R_231Tgwd7FNUzAs0,Null,3,6,5,6,15,15,0,0,0,0,37,3,6,0,18,17,1,0,3,7,7,5,5,4,4
R_237B9VffudOmkwp,Null,2,5,Null,4,11,11,1,2,0,1,30,4,6,2,14,13,2,2,5,5,3,3,4,3,4
R_239bsvnjqLINffd,Null,Null,Null,Null,1,15,11,0,3,0,1,29,5,7,2,18,13,2,2,6,4,3,4,4,5,5
R_239LSYHcdi02wik,Null,4,7,4,3,14,10,0,3,0,0,21,2,8,0,17,12,1,0,3,5,4,5,5,4,3
R_23aiaHzN7D9PRB9,Null,3,6,4,5,9,4,0,0,1,1,21,3,9,0,12,6,2,0,2,2,2,4,1,4,3
R_23ay1PE57N6qhHj,1,1,6,6,3,9,4,0,3,1,1,72,5,8,0,12,6,2,0,2,2,2,4,4,2,2
R_23eKIHd6oPJNQ2R,0,4,5,4,4,10,10,0,0,0,0,24,2,3,1,13,12,1,1,4,4,4,4,3,3,3
R_23eoWISgmnmxsY5,Null,3,3,Null,5,11,9,0,3,1,1,75,5,9,0,14,11,2,0,2,5,4,4,4,3,3
R_23f95Ead7gDOZq0,Null,3,5,4,2,10,11,0,1,1,0,68,5,10,0,13,13,1,0,4,5,4,4,4,3,2
R_23HvErIsLJBCITL,Null,1,5,1,4,13,4,0,0,0,0,25,5,3,1,16,6,1,1,2,3,1,4,5,4,3
R_23MyoeBQfVuqzG9,Null,4,6,7,4,12,7,Null,2,0,0,19,3,8,1,15,9,1,1,4,3,2,5,5,3,2
R_23TTy0Shl5ZZUEe,1,1,6,6,4,15,10,0,0,0,1,56,2,6,0,18,12,2,0,4,4,4,4,5,4,5
R_23TwHgFzPFFqihz,Null,1,5,1,3,7,7,0,3,1,0,83,4,9,0,10,9,1,0,3,3,3,2,4,3,1
R_23WQptlUWvNEvoR,0,3,4,3,3,8,3,0,0,0,0,54,2,5,4,11,5,1,4,2,2,1,1,2,4,4
R_240k1Po1EEdCWJw,1,4,5,5,5,6,1,1,1,0,1,36,4,8,3,9,3,2,3,1,1,1,2,1,3,3
R_241b7z0wHbBR2TI,Null,4,2,1,6,13,8,0,3,0,1,37,3,3,2,16,10,2,2,1,6,3,3,5,4,4
R_241U8Dz3DNCmFpZ,Null,4,4,5,4,17,7,Null,3,1,1,33,2,1,3,20,9,2,3,3,3,3,5,5,5,5
R_2429PY3ovfOcYoO,Null,4,4,4,6,5,7,0,3,1,0,39,6,10,0,8,9,1,0,3,3,3,2,2,2,2
R_242AIQ9wf3wFH2J,0,4,3,4,5,17,19,0,1,0,1,35,5,8,2,20,21,2,2,7,7,7,5,5,5,5
R_2474vki00fxilmk,0,2,4,3,6,15,16,0,0,0,1,44,5,5,0,18,18,2,0,5,7,6,5,5,4,4
R_2498jPX8Wa1OOaG,Null,2,1,Null,1,7,4,1,0,0,0,22,3,3,0,10,6,1,0,1,2,3,1,2,3,4
R_24AiovDWFrOtYLU,Null,3,5,5,6,12,11,0,3,1,0,51,5,9,0,15,13,1,0,4,4,5,4,5,3,3
R_24aLZxKfPCmZh4Z,Null,2,6,Null,5,11,7,0,2,0,1,27,5,7,3,14,9,2,3,5,2,2,4,5,3,2
R_24BfA3786sh0Ouj,Null,2,5,5,4,12,7,0,0,0,1,46,2,1,0,15,9,2,0,3,3,3,3,4,4,4
R_24C8QVmObFPkDUl,1,2,3,4,3,9,8,0,3,1,0,68,6,9,0,12,10,1,0,3,4,3,3,3,3,3
R_24Cp8oghgxRGGKn,0,1,6,4,4,2,4,0,0,1,0,37,2,2,1,5,6,1,1,2,3,1,1,2,1,1
R_24CV9gUUXPc535T,1,2,7,Null,5,3,6,0,3,1,0,72,5,9,0,6,8,1,0,2,3,3,2,2,1,1
R_24CxIW2lj3t8dYE,0,4,6,6,4,11,5,0,0,0,1,51,3,3,0,14,7,2,0,4,2,1,4,4,3,3
R_24DibkiIv6Wn92a,1,2,4,4,4,13,7,0,3,1,1,53,4,6,0,16,9,2,0,3,3,3,4,5,3,4
R_24EupSikV42mq3v,Null,2,1,1,4,5,4,0,2,0,1,22,2,1,1,8,6,2,1,2,2,2,1,1,1,5
R_24f32Qjuh48R0PV,0,4,7,7,4,16,15,0,3,0,0,33,2,7,0,19,17,1,0,6,6,5,5,5,4,5
R_24Ga7AsDMLXtHfT,Null,3,7,4,4,1,9,0,0,0,0,23,1,1,2,4,11,1,2,2,5,4,1,1,1,1
R_24HqY2QcmHfxAS7,1,4,4,4,1,11,2,0,1,1,0,78,3,5,0,14,4,1,0,2,1,1,4,5,2,3
R_24IvWxoKpE4G06I,1,4,4,4,4,10,10,0,3,0,1,62,1,4,0,13,12,2,0,1,4,7,3,3,3,4
R_24iy8iSGelNEBd7,Null,1,4,3,4,8,5,1,0,0,0,29,2,3,0,11,7,1,0,2,2,3,3,3,3,2
R_24klaBwBvkkhNpz,Null,3,5,5,3,10,11,0,3,0,0,55,5,9,0,13,13,1,0,6,4,3,4,3,3,3
R_24kr3FC8JyHhLGH,0,2,5,5,2,17,10,0,0,0,1,37,3,5,3,20,12,2,3,5,4,3,5,5,5,5
R_24NJlPJwP7iCEpV,Null,2,3,1,4,14,4,0,1,0,1,35,3,1,0,17,6,2,0,2,2,2,4,4,4,5
R_24Npfeu2eH7HSEZ,0,3,6,6,4,9,9,0,2,0,1,34,1,5,4,12,11,2,4,3,4,4,4,4,1,3
R_24O73wQJf2Li73y,1,4,7,7,2,3,4,0,0,1,0,57,6,10,0,6,6,1,0,2,2,2,2,2,1,1
R_24oNEDsTIMp1bwK,0,3,4,1,6,15,6,0,1,0,1,21,3,1,0,18,8,2,0,2,4,2,5,5,4,4
R_24Ph9bNHZcsh5h9,Null,3,4,1,2,1,6,0,3,0,0,64,3,9,0,4,8,1,0,4,2,2,1,1,1,1
R_24pldtkSDwIh4tk,Null,1,3,3,4,10,7,0,1,0,1,33,5,7,0,13,9,2,0,3,3,3,3,4,3,3
R_24r4llb8p7azhBl,0,3,5,1,4,10,11,Null,1,0,0,30,3,3,1,13,13,1,1,5,6,2,3,4,3,3
R_24uYdg8NP0vvVYr,0,1,1,1,4,9,4,0,0,0,0,32,2,2,4,12,6,1,4,2,2,2,5,5,1,1
R_24vEo1u43Erq0Ex,Null,3,4,Null,4,13,17,1,0,0,1,38,6,10,1,16,19,2,1,6,7,6,3,4,5,4
R_24vgOopB38VyMVY,Null,3,5,6,5,14,10,0,3,1,0,52,5,10,0,17,12,1,0,3,5,4,4,5,4,4
R_24vZ3R4PNqRPz5o,0,3,5,6,7,15,9,0,3,0,0,37,4,6,2,18,11,1,2,6,3,2,5,5,4,4
R_24w4Xkj2EY22mIH,Null,3,4,3,5,8,4,1,3,1,0,63,4,7,0,11,6,1,0,2,2,2,2,5,2,2
R_24YUS0Qx0qoWV2x,Null,3,5,5,6,15,10,0,2,0,1,22,3,2,2,18,12,2,2,2,5,5,5,5,4,4
R_24zOJQNT8Gkub2V,Null,2,7,4,4,15,15,0,3,0,0,60,3,4,0,18,17,1,0,5,7,5,5,4,5,4
R_25BEcMROC3ZfZeg,0,1,1,Null,3,5,1,0,1,0,0,30,1,3,2,8,3,1,2,1,1,1,2,2,2,2
R_25FS7vSlXr5joMQ,0,2,1,1,1,1,1,0,0,0,1,29,5,5,0,4,3,2,0,1,1,1,1,1,1,1
R_25GwRau6ZqtRwxG,Null,2,4,5,2,9,1,0,3,0,0,30,4,5,0,12,3,1,0,1,1,1,3,3,3,3
R_25M96yGVF9DB9Ac,Null,3,2,Null,1,6,8,1,1,1,0,28,2,7,1,9,10,1,1,2,3,5,1,2,3,3
R_25ME3ISvCQCsnAQ,Null,3,4,4,6,17,11,0,1,0,0,34,6,1,0,20,13,1,0,5,4,4,5,5,5,5
R_25MFzEwHx1SkmO4,Null,3,5,Null,6,13,9,0,2,0,0,26,5,4,0,16,11,1,0,4,4,3,4,5,4,3
R_25MIDiovKewPeqj,1,3,7,7,6,12,10,0,1,1,0,71,5,9,0,15,12,1,0,3,5,4,5,4,3,3
R_25MjOr0VZjg1c6y,Null,2,4,5,4,12,8,0,0,0,0,29,5,7,2,15,10,1,2,2,4,4,3,4,4,4
R_25MwSvnvsjVpJzF,Null,1,5,5,6,11,3,0,2,0,1,31,4,6,2,14,5,2,2,2,2,1,4,3,3,4
R_25NI4NJiIvYXZPa,Null,2,7,4,5,17,8,0,0,0,0,36,5,9,1,20,10,1,1,3,4,3,5,5,5,5
R_25RsD55j5Wv5DXK,Null,1,1,1,4,17,10,0,0,0,1,48,6,6,0,20,12,2,0,3,5,4,5,5,5,5
R_25SfjIpj7Cz2XAg,1,1,6,5,2,13,8,0,3,0,0,68,2,3,0,16,10,1,0,2,4,4,4,4,4,4
R_25SGoRxdSmssoNz,1,3,2,Null,7,10,7,0,3,1,0,69,5,9,0,13,9,1,0,2,4,3,3,4,3,3
R_25tOZQJ7gFLq6ER,0,3,6,1,4,14,11,Null,0,0,1,41,3,4,5,17,13,2,5,5,4,4,4,5,4,4
R_25uOVZsbLRV9184,0,2,6,5,4,15,6,0,0,0,1,32,5,3,0,18,8,2,0,2,2,4,5,5,4,4
R_25uxy2KGJ9mcuMo,0,2,4,1,4,16,4,Null,3,0,1,40,5,9,2,19,6,2,2,4,1,1,5,5,4,5
R_25YHxqyCwcnCxpU,Null,4,5,5,4,13,10,0,1,0,1,24,4,6,0,16,12,2,0,2,5,5,5,5,4,2
R_25ZApOSSwI1fFMF,0,3,6,4,2,15,8,0,1,0,1,44,1,2,0,18,10,2,0,4,4,2,5,5,4,4
R_25zNMS3wpoQQPY7,1,2,6,5,4,10,4,1,0,0,0,29,5,6,2,13,6,1,2,2,2,2,4,5,2,2
R_25ztjDKKpdFveBb,Null,1,6,6,4,13,10,0,1,1,0,36,6,10,3,16,12,1,3,3,4,5,5,4,3,4
R_262osnqtpjmhlTf,1,2,4,1,4,3,6,0,3,1,0,72,4,9,0,6,8,1,0,3,3,2,2,2,1,1
R_268qWLSS1ez8Xuf,0,1,2,1,2,16,8,1,1,1,1,39,3,2,1,19,10,2,1,3,4,3,4,5,5,5
R_2691tjGXbq2B9MV,0,3,6,6,4,9,7,0,3,0,1,53,2,1,0,12,9,2,0,3,3,3,3,3,3,3
R_269KU67xpsb8tAh,Null,4,6,3,6,10,6,0,1,1,0,19,3,1,0,13,8,1,0,4,2,2,4,4,2,3
R_26aV86NcpxlxYJy,1,4,4,3,2,7,6,0,3,1,0,67,2,8,0,10,8,1,0,3,3,2,2,4,2,2
R_26bCh0k2HmupvLE,1,3,3,Null,3,9,10,0,0,0,0,53,1,3,1,12,12,1,1,4,4,4,3,3,3,3
R_26bYrmqiegTsFwK,1,1,4,4,1,1,3,0,3,0,0,49,6,10,1,4,5,1,1,3,1,1,1,1,1,1
R_26eB0JExtsTIzLu,Null,1,3,1,4,10,1,0,0,0,1,29,5,7,0,13,3,2,0,1,1,1,3,4,3,3
R_26fn5JZ3ntr0qDp,0,2,2,1,3,17,13,0,1,0,1,25,2,4,1,20,15,2,1,2,7,6,5,5,5,5
R_26hCvwfjVOriADO,Null,1,5,5,7,6,8,Null,1,0,0,37,3,9,0,9,10,1,0,4,3,3,2,3,2,2
R_26hIuEsHhgv4vd1,0,4,3,2,4,10,4,0,1,0,1,31,6,9,0,13,6,2,0,2,2,2,2,4,3,4
R_26hiVZs7GNl1xU3,1,3,7,7,1,13,9,0,3,1,1,66,3,5,0,16,11,2,0,3,4,4,4,4,4,4
R_26hWypxzSIbougN,Null,3,4,1,7,16,7,0,1,0,1,25,4,3,0,19,9,2,0,1,4,4,4,5,5,5
R_26mdVRv2vfB25Rx,Null,3,4,1,4,13,8,0,3,0,1,20,3,2,0,16,10,2,0,3,4,3,3,5,4,4
R_26mQ5LHmGbjylfG,1,1,4,4,4,7,4,0,0,0,1,29,3,2,1,10,6,2,1,2,2,2,2,2,2,4
R_26nDwMZ31UA49OI,1,2,6,4,5,8,6,0,1,0,0,18,2,7,1,11,8,1,1,3,3,2,2,5,2,2
R_26neZZ3UV12uyxr,0,1,3,1,4,9,4,0,3,0,1,18,2,1,0,12,6,2,0,2,2,2,2,4,3,3
R_271XCQ6JFWMAczV,1,4,7,Null,4,13,11,0,3,0,0,52,5,8,1,16,13,1,1,2,6,5,5,5,3,3
R_271XTR94G4F4pAv,Null,2,7,6,7,13,11,0,0,0,0,59,2,3,0,16,13,1,0,4,5,4,5,5,2,4
R_272r7F3nAEwVAkb,1,1,5,Null,2,10,12,0,2,0,0,31,4,10,0,13,14,1,0,4,4,6,4,4,3,2
R_273dAOjTsk3YRuy,1,3,4,3,3,16,1,0,3,0,1,28,2,7,2,19,3,2,2,1,1,1,5,5,5,4
R_273DDMyesoGp0JT,Null,2,3,1,4,14,1,Null,0,0,1,38,3,6,3,17,3,2,3,1,1,1,4,5,4,4
R_277CS28ChI1YOyK,1,1,4,1,5,9,6,0,2,0,1,53,4,10,0,12,8,2,0,3,3,2,4,4,2,2
R_277FQgeWSTfcUZ2,0,1,1,Null,2,12,7,1,2,0,1,35,3,3,Null,15,9,2,22,2,3,4,4,3,4,4
R_277lKQrJzowJN3r,1,1,4,3,2,2,4,0,0,1,0,73,5,7,0,5,6,1,0,2,2,2,1,2,1,1
R_279hsDl1BiakVDv,Null,4,5,1,4,12,6,1,1,0,1,42,3,9,1,15,8,2,1,4,2,2,5,5,4,1
R_279IWZmeBBs2Ry4,Null,3,2,1,3,9,4,0,0,0,1,20,3,3,0,12,6,2,0,2,2,2,3,3,3,3
R_279WDq6UQ9dBWZm,0,2,4,1,7,15,4,0,1,0,1,34,2,5,3,18,6,2,3,2,2,2,5,5,5,3
R_27a5CHc4O648e7h,0,2,4,4,4,17,7,0,0,0,0,23,2,2,1,20,9,1,1,3,3,3,5,5,5,5
R_27BbgPSGWzoE6GE,0,3,4,1,4,16,9,0,1,0,1,42,3,2,1,19,11,2,1,3,4,4,5,5,5,4
R_27BZ07VPtruOgE6,Null,4,6,5,3,13,12,1,0,1,0,36,3,6,0,16,14,1,0,5,5,4,4,5,4,3
R_27EHNiGV3AqFEzq,Null,1,4,1,2,9,6,0,1,1,1,43,5,7,0,12,8,2,0,3,2,3,2,4,3,3
R_27esleqGhqToPJ2,0,4,3,1,4,8,1,0,0,0,1,22,3,6,1,11,3,2,1,1,1,1,2,5,1,3
R_27g5iFpmiiOS797,0,1,4,4,4,12,12,0,1,0,0,29,5,7,0,15,14,1,0,4,5,5,3,4,4,4
R_27gwtz5J5HtuOyc,1,1,4,1,6,8,3,1,1,0,1,26,5,4,0,11,5,2,0,2,2,1,4,5,1,1
R_27Hlhk3Qcvu7sN0,1,3,7,Null,6,13,9,0,3,1,1,73,5,6,0,16,11,2,0,3,4,4,5,4,4,3
